game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,reason,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,3142055,Myisha Hines-Allen,3,Wings,Dallas,Wings,13,1,3,0,0,0,0,0,6,6,2,0,1,3,2,-4,2,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,M. Hines-Allen,https://a.espncdn.com/i/headshots/wnba/players/full/3142055.png,Forward,F,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,away,FALSE,75,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,83
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4398776,NaLyssa Smith,3,Wings,Dallas,Wings,19,4,10,1,1,4,5,0,2,2,0,2,0,0,2,-10,13,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,1,N. Smith,https://a.espncdn.com/i/headshots/wnba/players/full/4398776.png,Forward,F,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,away,FALSE,75,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,83
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,3904577,Arike Ogunbowale,3,Wings,Dallas,Wings,33,2,10,0,4,1,2,0,3,3,5,1,0,1,3,-1,5,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,24,A. Ogunbowale,https://a.espncdn.com/i/headshots/wnba/players/full/3904577.png,Guard,G,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,away,FALSE,75,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,83
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4066548,DiJonai Carrington,3,Wings,Dallas,Wings,20,2,9,0,3,1,2,2,3,5,1,1,0,1,3,-14,5,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,21,D. Carrington,https://a.espncdn.com/i/headshots/wnba/players/full/4066548.png,Guard,G,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,away,FALSE,75,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,83
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4433730,Paige Bueckers,3,Wings,Dallas,Wings,28,4,15,1,3,2,3,1,3,4,5,2,0,1,3,-21,11,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,5,P. Bueckers,https://a.espncdn.com/i/headshots/wnba/players/full/4433730.png,Guard,G,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,away,FALSE,75,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,83
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4399415,Maddy Siegrist,3,Wings,Dallas,Wings,22,6,12,0,4,0,0,4,5,9,0,0,0,0,1,-2,12,FALSE,FALSE,FALSE,COACH'S DECISION,FALSE,20,M. Siegrist,https://a.espncdn.com/i/headshots/wnba/players/full/4399415.png,Forward,F,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,away,FALSE,75,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,83
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,3913903,Teaira McCowan,3,Wings,Dallas,Wings,24,5,11,0,0,0,0,3,3,6,0,1,0,1,2,0,10,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,15,T. McCowan,https://a.espncdn.com/i/headshots/wnba/players/full/3913903.png,Center,C,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,away,FALSE,75,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,83
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4065760,Tyasha Harris,3,Wings,Dallas,Wings,24,3,7,2,5,2,2,0,1,1,2,1,1,0,1,+2,10,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,52,T. Harris,https://a.espncdn.com/i/headshots/wnba/players/full/4065760.png,Guard,G,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,away,FALSE,75,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,83
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4065780,Kaila Charles,3,Wings,Dallas,Wings,17,3,5,1,3,0,0,1,1,2,2,1,1,1,1,+10,7,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,3,K. Charles,https://a.espncdn.com/i/headshots/wnba/players/full/4065780.png,Guard,G,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,away,FALSE,75,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,83
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4682797,Luisa Geiselsoder,3,Wings,Dallas,Wings,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,18,L. Geiselsoder,https://a.espncdn.com/i/headshots/wnba/players/full/4682797.png,Center,C,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,away,FALSE,75,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,83
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4433807,Aziaha James,3,Wings,Dallas,Wings,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,10,A. James,https://a.espncdn.com/i/headshots/wnba/players/full/4433807.png,Guard,G,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,away,FALSE,75,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,83
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4434015,JJ Quinerly,3,Wings,Dallas,Wings,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,11,J. Quinerly,https://a.espncdn.com/i/headshots/wnba/players/full/4434015.png,Guard,G,Dallas Wings,s:40~l:59~t:3,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,DAL,002b5c,c4d600,away,FALSE,75,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,83
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,3058895,Brionna Jones,20,Dream,Atlanta,Dream,30,5,9,0,0,1,1,4,11,15,2,2,1,1,1,+4,11,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,24,B. Jones,https://a.espncdn.com/i/headshots/wnba/players/full/3058895.png,Forward,F,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,home,TRUE,83,3,Wings,Dallas,Dallas Wings,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,002b5c,c4d600,75
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,2490553,Brittney Griner,20,Dream,Atlanta,Dream,30,7,14,1,1,0,0,2,6,8,1,1,0,4,2,0,15,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,42,B. Griner,https://a.espncdn.com/i/headshots/wnba/players/full/2490553.png,Center,C,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,home,TRUE,83,3,Wings,Dallas,Dallas Wings,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,002b5c,c4d600,75
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,3058901,Allisha Gray,20,Dream,Atlanta,Dream,37,8,15,4,9,7,8,1,4,5,6,0,3,0,4,+8,27,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,15,A. Gray,https://a.espncdn.com/i/headshots/wnba/players/full/3058901.png,Guard,G,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,home,TRUE,83,3,Wings,Dallas,Dallas Wings,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,002b5c,c4d600,75
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4398674,Rhyne Howard,20,Dream,Atlanta,Dream,38,2,12,1,8,4,6,2,5,7,10,1,1,4,3,+7,9,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,10,R. Howard,https://a.espncdn.com/i/headshots/wnba/players/full/4398674.png,Guard,G,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,home,TRUE,83,3,Wings,Dallas,Dallas Wings,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,002b5c,c4d600,75
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4433431,Te-Hina Paopao,20,Dream,Atlanta,Dream,6,0,2,0,1,0,0,1,0,1,1,0,0,1,1,-3,0,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,T. Paopao,https://a.espncdn.com/i/headshots/wnba/players/full/4433431.png,Guard,G,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,home,TRUE,83,3,Wings,Dallas,Dallas Wings,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,002b5c,c4d600,75
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,3054590,Nia Coffey,20,Dream,Atlanta,Dream,15,2,5,1,3,3,4,1,1,2,1,0,2,0,1,+7,8,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,12,N. Coffey,https://a.espncdn.com/i/headshots/wnba/players/full/3054590.png,Forward,F,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,home,TRUE,83,3,Wings,Dallas,Dallas Wings,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,002b5c,c4d600,75
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4398915,Naz Hillmon,20,Dream,Atlanta,Dream,5,1,1,0,0,0,0,0,3,3,0,0,0,1,0,+5,2,FALSE,FALSE,FALSE,COACH'S DECISION,FALSE,00,N. Hillmon,https://a.espncdn.com/i/headshots/wnba/players/full/4398915.png,Forward,F,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,home,TRUE,83,3,Wings,Dallas,Dallas Wings,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,002b5c,c4d600,75
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,3058893,Shatori Walker-Kimbrough,20,Dream,Atlanta,Dream,16,1,3,0,0,0,0,0,0,0,0,1,0,1,0,+7,2,FALSE,FALSE,FALSE,COACH'S DECISION,FALSE,32,S. Walker-Kimbrough,https://a.espncdn.com/i/headshots/wnba/players/full/3058893.png,Guard,G,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,home,TRUE,83,3,Wings,Dallas,Dallas Wings,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,002b5c,c4d600,75
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4280850,Maya Caldwell,20,Dream,Atlanta,Dream,23,3,7,2,2,1,2,0,1,1,2,1,0,1,1,+5,9,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,33,M. Caldwell,https://a.espncdn.com/i/headshots/wnba/players/full/4280850.png,Guard,G,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,home,TRUE,83,3,Wings,Dallas,Dallas Wings,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,002b5c,c4d600,75
401736133,2025,2,2025-05-24,2025-05-24T19:00:00Z,4898400,Taylor Thierry,20,Dream,Atlanta,Dream,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,5,T. Thierry,https://a.espncdn.com/i/headshots/wnba/players/full/4898400.png,Forward,F,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,home,TRUE,83,3,Wings,Dallas,Dallas Wings,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,002b5c,c4d600,75
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,2998928,Breanna Stewart,9,Liberty,New York,Liberty,36,4,11,0,4,8,10,1,6,7,3,0,1,0,4,-7,16,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,30,B. Stewart,https://a.espncdn.com/i/headshots/wnba/players/full/2998928.png,Forward,F,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,away,TRUE,90,5,Fever,Indiana,Indiana Fever,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,002d62,e03a3e,88
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,4683006,Leonie Fiebich,9,Liberty,New York,Liberty,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,13,L. Fiebich,https://a.espncdn.com/i/headshots/wnba/players/full/4683006.png,Forward,F,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,away,TRUE,90,5,Fever,Indiana,Indiana Fever,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,002d62,e03a3e,88
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,2999101,Jonquel Jones,9,Liberty,New York,Liberty,36,9,15,2,5,6,7,4,8,12,3,1,1,3,3,+2,26,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,35,J. Jones,https://a.espncdn.com/i/headshots/wnba/players/full/2999101.png,Center,C,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,away,TRUE,90,5,Fever,Indiana,Indiana Fever,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,002d62,e03a3e,88
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,2529137,Natasha Cloud,9,Liberty,New York,Liberty,35,6,9,2,5,2,2,1,6,7,6,5,2,3,3,+13,16,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,9,N. Cloud,https://a.espncdn.com/i/headshots/wnba/players/full/2529137.png,Guard,G,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,away,TRUE,90,5,Fever,Indiana,Indiana Fever,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,002d62,e03a3e,88
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,4066533,Sabrina Ionescu,9,Liberty,New York,Liberty,37,8,20,2,8,5,7,0,5,5,4,0,0,0,0,+11,23,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,20,S. Ionescu,https://a.espncdn.com/i/headshots/wnba/players/full/4066533.png,Guard,G,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,away,TRUE,90,5,Fever,Indiana,Indiana Fever,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,002d62,e03a3e,88
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,3922628,Kennedy Burke,9,Liberty,New York,Liberty,28,2,4,1,3,2,4,0,2,2,2,0,1,4,1,+10,7,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,22,K. Burke,https://a.espncdn.com/i/headshots/wnba/players/full/3922628.png,Forward,F,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,away,TRUE,90,5,Fever,Indiana,Indiana Fever,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,002d62,e03a3e,88
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,2327695,Rebekah Gardner,9,Liberty,New York,Liberty,6,0,1,0,0,2,2,1,0,1,0,1,0,1,4,-7,2,FALSE,FALSE,FALSE,COACH'S DECISION,FALSE,7,R. Gardner,https://a.espncdn.com/i/headshots/wnba/players/full/2327695.png,Guard,G,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,away,TRUE,90,5,Fever,Indiana,Indiana Fever,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,002d62,e03a3e,88
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,4038379,Marine Johannes,9,Liberty,New York,Liberty,15,0,2,0,2,0,0,0,0,0,1,0,0,1,0,-10,0,FALSE,FALSE,FALSE,COACH'S DECISION,FALSE,23,M. Johannes,https://a.espncdn.com/i/headshots/wnba/players/full/4038379.png,Guard,G,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,away,TRUE,90,5,Fever,Indiana,Indiana Fever,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,002d62,e03a3e,88
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,2566453,Isabelle Harrison,9,Liberty,New York,Liberty,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,21,I. Harrison,https://a.espncdn.com/i/headshots/wnba/players/full/2566453.png,Forward,F,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,away,TRUE,90,5,Fever,Indiana,Indiana Fever,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,002d62,e03a3e,88
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,4398768,Nyara Sabally,9,Liberty,New York,Liberty,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,8,N. Sabally,https://a.espncdn.com/i/headshots/wnba/players/full/4398768.png,Center,C,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,away,TRUE,90,5,Fever,Indiana,Indiana Fever,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,002d62,e03a3e,88
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,4433386,Jaylyn Sherrod,9,Liberty,New York,Liberty,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,0,J. Sherrod,https://a.espncdn.com/i/headshots/wnba/players/full/4433386.png,Guard,G,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,away,TRUE,90,5,Fever,Indiana,Indiana Fever,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,002d62,e03a3e,88
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,4433661,Marquesha Davis,9,Liberty,New York,Liberty,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,1,M. Davis,https://a.espncdn.com/i/headshots/wnba/players/full/4433661.png,Guard,G,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,away,TRUE,90,5,Fever,Indiana,Indiana Fever,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,002d62,e03a3e,88
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,2529130,Natasha Howard,5,Fever,Indiana,Fever,19,3,8,0,0,0,0,3,5,8,1,0,0,1,4,-9,6,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,6,N. Howard,https://a.espncdn.com/i/headshots/wnba/players/full/2529130.png,Forward,F,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,002d62,e03a3e,home,FALSE,88,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,90
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,4432831,Aliyah Boston,5,Fever,Indiana,Fever,36,12,19,0,0,3,4,6,7,13,2,0,1,1,4,-2,27,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,7,A. Boston,https://a.espncdn.com/i/headshots/wnba/players/full/4432831.png,Forward,F,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,002d62,e03a3e,home,FALSE,88,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,90
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,3142191,Kelsey Mitchell,5,Fever,Indiana,Fever,34,6,16,2,7,1,2,0,0,0,4,3,0,1,2,-2,15,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,0,K. Mitchell,https://a.espncdn.com/i/headshots/wnba/players/full/3142191.png,Guard,G,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,002d62,e03a3e,home,FALSE,88,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,90
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,4398829,Lexie Hull,5,Fever,Indiana,Fever,26,6,9,2,2,1,2,0,2,2,0,1,0,1,4,-4,15,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,10,L. Hull,https://a.espncdn.com/i/headshots/wnba/players/full/4398829.png,Guard,G,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,002d62,e03a3e,home,FALSE,88,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,90
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,4433403,Caitlin Clark,5,Fever,Indiana,Fever,38,6,18,2,11,4,5,0,5,5,10,0,0,10,5,+6,18,TRUE,FALSE,FALSE,COACH'S DECISION,TRUE,22,C. Clark,https://a.espncdn.com/i/headshots/wnba/players/full/4433403.png,Guard,G,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,002d62,e03a3e,home,FALSE,88,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,90
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,869,DeWanna Bonner,5,Fever,Indiana,Fever,23,0,4,0,1,2,2,1,6,7,2,2,0,0,3,+9,2,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,25,D. Bonner,https://a.espncdn.com/i/headshots/wnba/players/full/869.png,Forward,F,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,002d62,e03a3e,home,FALSE,88,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,90
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,2955898,Damiris Dantas,5,Fever,Indiana,Fever,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,FALSE,FALSE,FALSE,COACH'S DECISION,FALSE,12,D. Dantas,https://a.espncdn.com/i/headshots/wnba/players/full/2955898.png,Forward,F,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,002d62,e03a3e,home,FALSE,88,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,90
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,3907781,Sophie Cunningham,5,Fever,Indiana,Fever,20,2,4,1,2,0,0,2,1,3,0,0,0,2,2,-8,5,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,8,S. Cunningham,https://a.espncdn.com/i/headshots/wnba/players/full/3907781.png,Guard,G,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,002d62,e03a3e,home,FALSE,88,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,90
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,3142086,Brianna Turner,5,Fever,Indiana,Fever,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,11,B. Turner,https://a.espncdn.com/i/headshots/wnba/players/full/3142086.png,Forward,F,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,002d62,e03a3e,home,FALSE,88,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,90
401736132,2025,2,2025-05-24,2025-05-24T17:00:00Z,4433546,Makayla Timpson,5,Fever,Indiana,Fever,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,COACH'S DECISION,FALSE,21,M. Timpson,https://a.espncdn.com/i/headshots/wnba/players/full/4433546.png,Forward,F,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,002d62,e03a3e,home,FALSE,88,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,90
